cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type
"4909","Accepted","Central_Western","Central & Western Mid-Levels Owners Association -- 121C Plastic Recycling Centre - 121C Second St., Sai Ying Poon","","中西區半山業主聯會 -- 121C 塑膠回收中心 - 西營盤第二街121C號","","中西区半山业主联会 -- 121C 塑胶回收中心 - 西营盘第二街121C号","","22.286310","114.140195","Plastics,Glass Bottles,Electrical and Electronic Equipment"
"4910","Accepted","Central_Western","Central District Kai Fong Welfare Association Ltd. - 1 Gough Street, Central, Hong Kong","","中區街坊福利會 - 香港中環歌賦街一號","","中区街坊福利会 - 香港中环歌赋街一号","","22.284153","114.153018","Plastics,Glass Bottles,Electrical and Electronic Equipment"
"4911","Accepted","Central_Western","Fong Chung Social Service Centre -- Dynamic Plastic Waste Collection Centre - Shop A, 466 Des Voeux Road West, Sai Wan","","坊眾社會服務中心 -- 動力塑膠廢料回收中心 - 西環德輔道西466號A舖","","坊众社会服务中心 -- 动力塑胶废料回收中心 - 西环德辅道西466号A铺","","22.286899","114.132875","Plastics,Glass Bottles,Electrical and Electronic Equipment"
"4912","Accepted","Eastern","Hong Chi Association - The Jockey Club Hong Chi Siu Sai Wan Workshop - G/F, Sui Shing House & Sui Fat House, Siu Sai Wan Estate, Chai Wan, Hong Kong","","匡智會 - 賽馬會匡智小西灣工場 - 香港柴灣小西灣邨瑞盛樓及瑞發樓地下","","匡智会 - 赛马会匡智小西湾工场 - 香港柴湾小西湾邨瑞盛楼及瑞发楼地下","","22.263970","114.247840","Fluorescent Lamp,Rechargeable Batteries,Glass Bottles"
"4913","Accepted","Central_Western","Hong Kong Baptist Church  - Good Neighbour Chapel - 2/F, 15 Hill Road, Wester District, Hong Kong","","香港浸信教會 - 好鄰舍福音堂 - 香港西區山道15號2樓","","香港浸信教会 - 邻舍福音堂 - 香港西区山道15号2楼","","22.286213","114.135435","Plastics,Glass Bottles,Electrical and Electronic Equipment"
"4914","Accepted","Central_Western","Hong Kong Young Women's Christian Association - Western District Integrated Social Service Centre - Flat A, 1/F, Block 1, Centenary Mansion, 9-15 Victoria Road, Sai Wan, Hong Kong","","香港基督教女青年會 - 賽馬會西環綜合社會服務處 - 香港西環域多利道9-15號百年大樓第一期A座二樓","","香港基督教女青年会 - 赛马会西环综合社会服务处 - 香港西环域多利道9-15号百年大楼第一期A座二楼","","22.281988","114.125830","Plastics,Glass Bottles,Electrical and Electronic Equipment"
"4927","Accepted","Eastern","The Hong Kong Federation of Youth Groups – Heng Fa Chuen Youth S.P.O.T. - G/F, Carpark Block West, 100 Shing Tai Road, Heng Fa Chuen,Chai Wan, H.K.","","香港青年協會 - 杏花邨青年空間 - 香港柴灣杏花邨盛泰道100號第2期停車場大廈西座地下","","香港青年协会 - 杏花邨青年空间 - 香港柴湾杏花邨盛泰道100号第2期停车场大厦西座地下","","22.279976","114.238465","Plastics,Glass Bottles,Electrical and Electronic Equipment"
"4928","Accepted","Eastern","The Hong Kong Federation of Youth Groups – Jockey Club Shaukiwan Youth S.P.O.T. - 1-2/F, Perfect Mount Garden, 1 Po Man Street, Shaukiwan, H.K.","","香港青年協會 - 賽馬會筲箕灣青年空間 - 香港筲箕灣寶文街1號峻峰花園1 - 2樓","","香港青年协会 - 赛马会筲箕湾青年空间 - 香港筲箕湾宝文街1号峻峰花园1 - 2楼","","22.279003","114.229358","Metals,Paper,Plastics,Glass Bottles,Electrical and Electronic Equipment"
"4929","Accepted","Central_Western","The Neighbourhood Advice-Action Council - Nga Yin Association Neighbourhood Elderly Centre - 1/F, Lung Cheung Garden, 26 Kennedy Town Praya, Hong Kong","","鄰舍輔導會 - 雅研社鄰里康齡中心 - 香港堅尼地城海旁26號龍翔花園一樓","","邻舍辅导会 - 雅研社邻里康龄中心 - 香港坚尼地城海旁26号龙翔花园一楼","","22.284997","114.131465","Plastics,Glass Bottles,Electrical and Electronic Equipment"
"4933","Accepted","North","7-ELEVEN - Shop 116, Tin Ping Shopping Centre, Tin Ping Estate, Sheung Shui","","7-ELEVEN - 上水天平村購物商場116號舖","","7-ELEVEN - 上水天平村购物商场116号铺","","22.503551","114.133836","Rechargeable Batteries"
"4937","Accepted","North","China Mobile Hong Kong - Shop 201B, Metropolis Plaza, 8 Lung Wan Street, Sheung Shui","","中國移動香港 - 上水龍運街8號新都廣場201B舖","","中国移动香港 - 上水龙运街8号新都广场201B铺","","22.502418","114.128923","Rechargeable Batteries"
"4939","Accepted","Sha_Tin","China Mobile Hong Kong - Shop 3E-07, Level 3, Sunshine City Plaza, Ma On Shan","","中國移動香港 - 馬鞍山新港城中心3樓3E-07舖","","中国移动香港 - 马鞍山新港城中心3楼3E-07舖","","22.424430","114.231368","Rechargeable Batteries"
"4940","Accepted","Sha_Tin","China Mobile Hong Kong - Shop 25C-D, Level 3, Shatin Plaza, Shatin","","中國移動香港 - 沙田廣場第3層25號C-D舖","","中国移动香港 - 沙田广场第3层25号C-D铺","","22.383498","114.190328","Rechargeable Batteries"
"4943","Accepted","Sha_Tin","Crown Motors Ltd (Toyota Shatin Service Centre) - 2/F, Topsail Plaza, 11 On Sum Street, Siu Lek Yuen","","皇冠汽車有限公司(豐田沙田維修中心) - 小瀝源安心街11號華順廣場2樓","","皇冠汽车有限公司(丰田沙田维修中心) - 小沥源安心街11号华顺广场2楼","","22.391114","114.209189","Rechargeable Batteries"
"4944","Accepted","Sha_Tin","Crown Motors Ltd (Toyota Shatin Showroom) - Shop 113 & 115, Level 1, HomeSquare, 138 Shatin Rural Committee Road, Shatin","","皇冠汽車有限公司(豐田沙田陳列室) - 沙田沙田鄉事會路138號HomeSquare 1樓113 & 115號舖","","皇冠汽车有限公司(丰田沙田陈列室) - 沙田沙田乡事会路138号HomeSquare 1楼113 & 115号铺","","22.385345","114.187674","Rechargeable Batteries"
"4948","Accepted","Islands","FORTRESS - Shop 107-108, 1/F., Citygate, Tung Chung","","豐澤 - 東涌東薈城1字樓107-108號舖","","丰泽 - 东涌东荟城1字楼107-108号铺","","22.289733","113.941506","Rechargeable Batteries"
"4949","Accepted","North","FORTRESS - Shop 28C, Podium Level 2, Fanling Town Centre, Fanling","","豐澤 - 粉嶺名都商場2樓28C舖","","丰泽 - 粉岭名都商场2楼28C铺","","22.492254","114.139741","Rechargeable Batteries"
"4950","Accepted","Sha_Tin","FORTRESS - Shop 364B, Level 3, Ma On Shan Plaza, Shatin","","豐澤 - 沙田馬鞍山廣場3樓364B室","","丰泽 - 沙田马鞍山广场3楼364B室","","22.424999","114.231057","Rechargeable Batteries"
"4951","Accepted","Sha_Tin","FORTRESS - Shop 635-636, Level 6, New Town Plaza, Shatin","","豐澤 - 沙田新城市廣場6樓635-636號舖","","丰泽 - 沙田新城市广场6楼635-636号铺","","22.381087","114.187905","Rechargeable Batteries"
"4952","Accepted","Sha_Tin","Hitachi Office & Repair Service Centre - 18/F, Ever Gain Centre, 28 On Muk Street, Shatin","","日立總辦事處及維修服務部 - 沙田安睦街28號永得利中心18樓","","日立总办事处及维修服务部 - 沙田安睦街28号永得利中心18楼","","22.388620","114.206995","Rechargeable Batteries"
"4953","Accepted","Islands","Hong Kong & Kowloon Ferry - Yung Shue Wan Pier, Lamma Island","","港九小輪 - 南丫島榕樹灣碼頭","","港九小轮 - 南丫岛榕树湾码头","","22.226345","114.108826","Rechargeable Batteries"
"4954","Accepted","Sha_Tin","Makita Customer Service Centre - 3/F, Grandtech Centre, 8 On Ping Street, Shatin","","牧田客戶服務中心 - 沙田安平街8號偉達中心3樓","","牧田客戶服務中心 - 沙田安平街8号伟达中心3楼","","22.391330","114.208063","Rechargeable Batteries"
"4955","Accepted","Sha_Tin","McDonald`s - Shop 101, First Floor, Yu Chui Shopping Centre,Yu Chui Court, Siu Lek Yuen, Shatin","","麥當勞 - 沙田小瀝源愉翠苑愉翠商場1樓101號舖","","麦当劳 - 沙田小沥源愉翠苑愉翠商场1楼101号铺","","22.381789","114.205382","Rechargeable Batteries"
"4956","Accepted","Islands","McDonald`s - Shop 104 on First Floor, Yat Tung Shopping Centre, Yat Tung Estate, Tung Chung","","麥當勞 - 東涌逸東邨逸東商場1樓104號舖","","麦当劳 - 东涌逸东邨逸东商场1楼104号铺","","22.281596","113.934830","Rechargeable Batteries"
"4957","Accepted","North","McDonald`s - Shop 122, Ground Floor, Commercial Complex, Tin Ping Estate, Sheung Shui","","麥當勞 - 上水天平邨天平商場地下122號舖","","麦当劳 - 上水天平邨天平商场地下122号铺","","22.503282","114.133623","Rechargeable Batteries"
"4958","Accepted","North","McDonald`s - Shop 91A, 93-95, G/F., Flora Plaza, 88 Pak Wo Rd. Fanling","","麥當勞 - 粉嶺百和路88號花都廣場地下91A, 93-95號舖","","麦当劳 - 粉岭百和路88号花都广场地下91A, 93-95号铺","","22.485863","114.141290","Rechargeable Batteries"
"4959","Accepted","Islands","McDonald`s - Shop G02, G/F, Block A, Discovery Bay Plaza, Discovery Bay","","麥當勞 - 愉景灣愉景廣場A座地下G02號舖","","麦当劳 - 愉景湾愉景广场A座地下G02号铺","","22.296601","114.017063","Rechargeable Batteries"
"4960","Accepted","Tai_Po","McDonald`s - Shop G25, Ground Floor, Fu Shin Shopping Centre, Fu Shin Estate, Tai Po","","麥當勞 - 大埔富善邨富善商場地下G25號舖","","麦当劳 - 大埔富善邨富善商场地下G25号铺","","22.454349","114.175512","Rechargeable Batteries"
"4961","Accepted","Sha_Tin","McDonald`s - Shop No. 102, 1/F, Kam Tai Shopping Centre, Ma On Shan","","麥當勞 - 馬鞍山錦泰商場一樓102號舖","","麦当劳 - 马鞍山锦泰商场一楼102号铺","","22.409204","114.221726","Rechargeable Batteries"
"4962","Accepted","Sha_Tin","McDonald`s - Shop No. 13, Level 2, Commercial Block 3, Kwong Yuen Shopping Centre, Kwong Yuen Estate, Shatin","","麥當勞 - 沙田廣源邨廣源商場第三座二樓13號舖","","麦当劳 - 沙田广源邨广源商场第三座二楼13号铺","","22.381076","114.215696","Rechargeable Batteries"
"4963","Accepted","Sha_Tin","McDonald`s - Shop No.1B, G/F Sun Chui Shopping Centre, Sun Chui Estate, Tai Wai","","麥當勞 - 大圍新翠邨新翠商場地下1B舖","","麦当劳 - 大围新翠村新翠商场地下1B铺","","22.369397","114.181260","Rechargeable Batteries"
"4964","Accepted","Sha_Tin","McDonald`s - Shop No. 2138, Level 2, MOSTown, No. 18 On Luk Street, Shatin","","麥當勞 - 沙田鞍祿街18號新港城中心二樓2138號舖","","麦当劳 - 沙田鞍禄街18号新港城中心二楼2138号铺","","22.424026","114.231773","Rechargeable Batteries"
"4965","Accepted","Sha_Tin","McDonald`s - Shop No. 304, Lower G/F 3, Lee On Shopping Centre, Lee On Estate, Ma On Shan","","麥當勞 - 馬鞍山利安邨利安商場地庫3樓304號舖","","麦当劳 - 马鞍山利安邨利安商场地库3楼304号铺","","22.426513","114.241693","Rechargeable Batteries"
"4967","Accepted","Sha_Tin","McDonald`s - Shop No. 6, G/F, Chung On Shopping Centre, Chung On Estate, Ma On Shan","","麥當勞 - 馬鞍山頌安邨頌安商場6號舖","","麦当劳 - 马鞍山颂安邨颂安商场6号铺","","22.421718","114.226583","Rechargeable Batteries"
"4968","Accepted","Tai_Po","McDonald`s - Shop No. 83-85, level 1, Uptown Plaza, No. 9 Nam Wan Road, Tai Po","","麥當勞 - 大埔南運路9號新達廣場1樓83-85號舖","","麦当劳 - 大埔南运路9号新达广场1楼83-85号铺","","22.443795","114.169224","Rechargeable Batteries"
"4969","Accepted","Sha_Tin","McDonald`s - Shop No. 96, 1/F, Mei Lam Shopping Centre, Mei Lam Estate, Tai Wai, Shatin","","麥當勞 - 沙田大圍美林邨美林商場1樓96號舖","","麦当劳 - 沙田大围美林邨美林商场1楼96号铺","","22.378212","114.176377","Rechargeable Batteries"
"4970","Accepted","Tai_Po","McDonald`s - Shop No. P316, Kwong Fuk Shopping Centre, Kwong Fuk Estate, Tai Po","","麥當勞 - 大埔廣福邨廣福商場P316號舖","","麦当劳 - 大埔广福邨广福商场P316号铺","","22.448508","114.174447","Rechargeable Batteries"
"4971","Accepted","Tai_Po","McDonald`s - Shop No. 102, Tai Wo Shopping Centre, Tai Wo Estate, Tai Po","","麥當勞 - 大埔太和邨太和廣場102號舖","","麦当劳 - 大埔太和邨太和广场102号铺","","22.449971","114.161038","Rechargeable Batteries"
"4973","Accepted","Sha_Tin","McDonald`s - Shop No.210, Level 2, Pok Hong Shopping Centre, Pok Hong Estate, Shatin","","麥當勞 - 沙田博康邨博康商場2樓210號舖","","麦当劳 - 沙田博康邨博康商场2楼210号铺","","22.375511","114.193399","Rechargeable Batteries"
"4974","Accepted","North","McDonald`s - Shop No.22, Level 2, Fanling Town Centre, Fanling","","麥當勞 - 粉嶺名都商場二樓22號舖","","麦当劳 - 粉岭名都商场二楼22号铺","","22.492086","114.139677","Rechargeable Batteries"
"4975","Accepted","Sha_Tin","McDonald`s - Shop Nos. 1 & 2 on G/F Shatin Galleria, 18-24 Shan Mei Street, Fo Tan, Shatin","","麥當勞 - 沙田火炭山尾街18-24號沙田商業中心地下1及2號舖","","麦当劳 - 沙田火炭山尾街18-24号沙田商业中心地下1及2号铺","","22.397200","114.193318","Rechargeable Batteries"
"4976","Accepted","Islands","McDonald`s - Shop Nos. 1, 3 & 5, G/F, Mui Wo Centre, No. 3 Ngan Wan Road, Mui Wo, Lantau Island","","麥當勞 - 大嶼山梅窩銀礦灣銀運路3號梅窩中心地下1,3及5號舖","","麦当劳 - 大屿山梅窝银矿湾银运路3号梅窝中心地下1,3及5号铺","","22.264378","114.001812","Rechargeable Batteries"
"4977","Accepted","North","McDonald`s - Shop Nos. 12-16 Podium Level 2, Sheung Shui Town Center, 9 Chi Cheong Road, Sheung Shui","","麥當勞 - 上水智昌路9號上水名都商場2樓12至16號舖","","麦当劳 - 上水智昌路9号上水名都商场2楼12至16号铺","","22.501311","114.131529","Rechargeable Batteries"
"4978","Accepted","Sha_Tin","McDonald`s - Shop Nos. 201A & 202A, 2nd Fl. Heng On Shopping Centre, Heng On Estate, Ma On Shan","","麥當勞 - 馬鞍山恆安邨恆安商場2樓201至202A","","麦当劳 - 马鞍山恒安邨恒安商场2楼201至202A","","22.416736","114.227942","Rechargeable Batteries"
"4979","Accepted","Sha_Tin","McDonald`s - Shop Nos. 245-247, Second Floor, Wo Che Plaza, Tak Hau Street, Wo Che Estate, Shatin","","麥當勞 - 沙田禾輋邨德厚街禾輋廣場2樓245-247號舖","","麦当劳 - 沙田禾輋邨德厚街禾輋广场2楼245-247号铺","","22.387294","114.195320","Rechargeable Batteries"
"4980","Accepted","North","McDonald`s - Shop Nos. 2A & 2B, Ground Floor, Union Plaza, No. 9 Wo Muk Road, Luen Wo Hui, Fanling","","麥當勞 - 粉嶺聯和墟和睦路9號海聯廣場地下2A及2B","","麦当劳 - 粉岭联和墟和睦路9号海联广场地下2A及2B","","22.500341","114.141461","Rechargeable Batteries"
"4981","Accepted","Sha_Tin","McDonald`s - Shop Nos. 301B, Third Floor, Hin Keng Shopping Centre (Wing A), Hin Keng Estate, Tai Wai","","麥當勞 - 大圍顯徑邨顯徑商場A翼3樓301B","","麦当劳 - 大围显径邨显径商场A翼3楼301B","","22.363774","114.171703","Rechargeable Batteries"
"4982","Accepted","Sha_Tin","McDonald`s - Shop Nos. 32A & 69A, Level 3, Shatin Centre Shopping Arcade, Shatin","","麥當勞 - 沙田沙田中心商場三樓32A 及 69A號舖","","麦当劳 - 沙田沙田中心商场三楼32A 及 69A号铺","","22.382741","114.189882","Rechargeable Batteries"
"4983","Accepted","Sha_Tin","McDonald`s - Shop Nos. 8 & 20, Level 3, Hilton Plaza, Shatin","","麥當勞 - 沙田希爾頓中心3樓8及20號舖","","麦当劳 - 沙田希尔顿中心3楼8及20号铺","","22.379851","114.186705","Rechargeable Batteries"
"4984","Accepted","Sha_Tin","McDonald`s - Shop 1 on G/F and whole 1/F, Yiu Po Mansion, 37-47 Tai Wai Road, Tai Wai","","麥當勞 - 大圍大圍道37-47號耀寶大廈地下1號舖及1樓全層","","麦当劳 - 大围大围道37-47号耀宝大厦地下1号铺及1楼全层","","22.375177","114.177627","Rechargeable Batteries"
"4985","Accepted","Sha_Tin","McDonald's - Shop Nos. G78-G81 & G82C, G/F, Fortune City One, City One Shatin,  1 Ngan Shing Street, Sha Tin","","麥當勞 - 沙田第一城置富第一城G78-G81 & G82C號舖","","麦当劳 - 沙田第一城置富第一城G78-G81 & G82C号铺","","22.385992","114.203974","Rechargeable Batteries"
"4986","Accepted","Sha_Tin","McDonald`s - Shop Nos. G84-G85, G/F, Plaza Ascot, 1 Tsun King Road, Fo Tan, Shatin","","麥當勞 - 沙田火炭駿景路1號駿景廣場地下G84-G85號舖","","麦当劳 - 沙田火炭骏景路1号骏景广场地下G84-G85号铺","","22.398699","114.201302","Rechargeable Batteries"
"4987","Accepted","North","McDonald`s - Shop Nos. R36 &amp; R37, 3/F, Choi Yuen Shopping Centre, Sheung Shui","","麥當勞 - 上水彩園商場三樓R36及R37號舖","","麦当劳 - 上水彩园商场三楼R36及R37号铺","","22.500519","114.126155","Rechargeable Batteries"
"4988","Accepted","Tai_Po","McDonald's - Shops 57-66 (portion), G/F, Fortune Plaza, 4 On Chee Road, Tai Po","","麥當勞 - 大埔安慈路4號昌運中心57-66號(部分)地下","","麦当劳 - 大埔安慈路4号昌运中心57-66号(部分)地下","","22.452390","114.168306","Rechargeable Batteries"
"4989","Accepted","Islands","McDonald`s - Unit 112, 1/F, Citygate, 20 Tat Tung Road, Tung Chung","","麥當勞 - 東涌達東路20號東薈城1樓112號舖","","麦当劳 - 东涌达东路20号东荟城1楼112号铺","","22.289733","113.941506","Rechargeable Batteries"
"4990","Accepted","Tai_Po","McDonald`s - Whole Basement, Shops A, D & E on G/F, Po Hong Mansion, 70-78 Kwong Fuk Road, Tai Po","","麥當勞 - 大埔墟廣福道70-78號寶康大廈地庫及地下A, D, E舖","","麦当劳 - 大埔墟广福道70-78号宝康大厦地库及地下A, D, E铺","","22.448602","114.166776","Rechargeable Batteries"
"4991","Accepted","Islands","McDonald`s - G/F & 1/F, No. 101-103 San Hing Street, Cheung Chau","","麥當勞 - 長洲新興街101-103號地下及1樓","","麦当劳 - 长洲新兴街101-103号地下及1楼","","22.208733","114.028710","Rechargeable Batteries"
"4992","Accepted","North","McDonald`s - G/F, Kam Shing Building, No. 106-110 San Fung Avenue, Shek Wu Hui, Sheung Shui","","麥當勞 - 上水石湖墟新豐路106-110號金城樓地下","","麦当劳 - 上水石湖墟新丰路106-110号金城楼地下","","22.504055","114.126682","Rechargeable Batteries"
"4993","Accepted","Islands","MTRC - Tung Chung station","","港鐵公司 - 東涌站","","港铁公司 - 东涌站","","22.289168","113.941268","Metals,Paper,Plastics,Rechargeable Batteries"
"4994","Accepted","Sha_Tin","MTRC - University station","","港鐵公司 - 大學站","","港铁公司 - 大学站","","22.413516","114.210175","Metals,Paper,Plastics,Rechargeable Batteries"
"4995","Accepted","Sha_Tin","MTRC - Wu Kai Sha station","","港鐵公司 - 烏溪沙站","","港铁公司 - 乌溪沙站","","22.429145","114.243841","Metals,Paper,Plastics,Rechargeable Batteries"
"4996","Accepted","Islands","MTRC - Airport station","","港鐵公司 - 機場站","","港铁公司 - 机场站","","22.316064","113.936502","Metals,Paper,Plastics,Rechargeable Batteries"
"4997","Accepted","Islands","MTRC - AsiaWorld-Expo station","","港鐵公司 - 博覽館站","","港铁公司 - 博览馆站","","22.321812","113.941218","Metals,Paper,Plastics,Rechargeable Batteries"
"4998","Accepted","Sha_Tin","MTRC - Che Kung Temple station","","港鐵公司 - 車公廟站","","港铁公司 - 车公庙站","","22.374762","114.185951","Metals,Paper,Plastics,Rechargeable Batteries"
"4999","Accepted","Sha_Tin","MTRC - City One station","","港鐵公司 - 第一城站","","港铁公司 - 第一城站","","22.382820","114.203490","Metals,Paper,Plastics,Rechargeable Batteries"
"5000","Accepted","Islands","MTRC - Disneyland Resort station","","港鐵公司 - 迪士尼站","","港铁公司 - 迪士尼站","","22.315480","114.044919","Metals,Paper,Plastics,Rechargeable Batteries"
"5001","Accepted","North","MTRC - Fanling station","","港鐵公司 - 粉嶺站","","港铁公司 - 粉岭站","","22.492079","114.138690","Metals,Paper,Plastics,Rechargeable Batteries"
"5002","Accepted","Sha_Tin","MTRC - Fo Tan station","","港鐵公司 - 火炭站","","港铁公司 - 火炭站","","22.395009","114.198037","Metals,Paper,Plastics,Rechargeable Batteries"
"5003","Accepted","Sha_Tin","MTRC - Heng On station","","港鐵公司 - 恆安站","","港铁公司 - 恒安站","","22.417325","114.225700","Metals,Paper,Plastics,Rechargeable Batteries"
"5004","Accepted","North","MTRC - Lo Wu station","","港鐵公司 - 羅湖站","","港铁公司 - 罗湖站","","22.527801","114.113192","Metals,Paper,Plastics,Rechargeable Batteries"
"5005","Accepted","Sha_Tin","MTRC - Ma On Shan station","","港鐵公司 - 馬鞍山站","","港铁公司 - 马鞍山站","","22.424813","114.231629","Metals,Paper,Plastics,Rechargeable Batteries"
"5006","Accepted","Sha_Tin","MTRC - Racecourse station","","港鐵公司 - 馬場站","","港铁公司 - 马场站","","22.399542","114.202389","Metals,Paper,Plastics,Rechargeable Batteries"
"5007","Accepted","Sha_Tin","MTRC - Sha Tin station","","港鐵公司 - 沙田站","","港铁公司 - 沙田站","","22.382014","114.186867","Metals,Paper,Plastics,Rechargeable Batteries"
"5008","Accepted","Sha_Tin","MTRC - Sha Tin Wai station","","港鐵公司 - 沙田圍站","","港铁公司 - 沙田围站","","22.376831","114.194763","Metals,Paper,Plastics,Rechargeable Batteries"
"5009","Accepted","Sha_Tin","MTRC - Shek Mun station","","港鐵公司 - 石門站","","港铁公司 - 石门站","","22.387773","114.208414","Metals,Paper,Plastics,Rechargeable Batteries"
"5010","Accepted","North","MTRC - Sheung Shui station","","港鐵公司 - 上水站","","港铁公司 - 上水站","","22.501257","114.127945","Metals,Paper,Plastics,Rechargeable Batteries"
"5011","Accepted","Islands","MTRC - Sunny Bay station","","港鐵公司 - 欣澳站","","港铁公司 - 欣澳站","","22.331759","114.028892","Metals,Paper,Plastics,Rechargeable Batteries"
"5012","Accepted","Tai_Po","MTRC - Tai Po Market station","","港鐵公司 - 大埔墟站","","港铁公司 - 大埔墟站","","22.444561","114.170488","Metals,Paper,Plastics,Rechargeable Batteries"
"5013","Accepted","Sha_Tin","MTRC - Tai Shui Hang station","","港鐵公司 - 大水坑站","","港铁公司 - 大水坑站","","22.408425","114.222716","Metals,Paper,Plastics,Rechargeable Batteries"
"5014","Accepted","Sha_Tin","MTRC - Tai Wai station","","港鐵公司 - 大圍站","","港铁公司 - 大围站","","22.372714","114.178617","Metals,Paper,Plastics,Rechargeable Batteries"
"5015","Accepted","Tai_Po","MTRC - Tai Wo station","","港鐵公司 - 太和站","","港铁公司 - 太和站","","22.450932","114.161350","Metals,Paper,Plastics,Rechargeable Batteries"
"5016","Accepted","Sha_Tin","PanaShop - Shop 3019-3020, L3, MOSTown, Ma On Shan","","PanaShop - 馬鞍山 MOSTown三樓3019-3020號舖 ","","PanaShop - 马鞍山 MOSTown三楼3019-3020号铺","","22.424127","114.231702","Rechargeable Batteries"
"5017","Accepted","Tai_Po","Pricerite - Basement, G/F & 1/F, Luen Fung Building, 15-19 Tai Wing Lane & 3-5 Po Heung Street, Tai Po","","實惠 - 大埔大榮里15-19號及寶鄉街3-5號聯豐大厦地庫連地下及一樓","","实惠 - 大埔大荣里15-19号及宝乡街3-5号联丰大厦地库连地下及一楼","","22.447777","114.166372","Fluorescent Lamp,Rechargeable Batteries"
"5019","Accepted","North","Pricerite - Shop No. 32-34, 2/F, Sheung Shui Town Centre, Sheung Shui","","實惠 - 上水名都商場二樓32-34號舖","","实惠 - 上水名都商场二楼32-34号铺","","22.501177","114.131651","Rechargeable Batteries"
"5024","Accepted","Sha_Tin","The Boys` & Girls` Clubs Association of Hong Kong - 2/F, Community Services Complex, Lee On Estate, Ma On Shan","","香港小童群益會 - 馬鞍山利安邨社區服務大樓二樓","","香港小童群益会 - 马鞍山利安邨社区服务大楼二楼","","22.427045","114.241407","Rechargeable Batteries"
"5025","Accepted","Tai_Po","The Boys` & Girls` Clubs Association of Hong Kong - 1/F, 2/F & 4/F, Tai Wo Neighbourhood Community Centre, Tai Wo Estate, Tai Po","","香港小童群益會 - 大埔太和邨太和鄰里社區中心一、二及四樓","","香港小童群益会 - 大埔太和邨太和邻里社区中心一丶二及四楼","","22.452607","114.161541","Rechargeable Batteries"
"5026","Accepted","North","The Boys` & Girls` Clubs Association of Hong Kong - G/F, Fuk Tai House, Ka Fuk Estate, Fanling","","香港小童群益會 - 粉嶺嘉福邨福泰樓地下","","香港小童群益会 - 粉岭嘉福邨福泰楼地下","","22.492677","114.134890","Rechargeable Batteries"
"5027","Accepted","North","The Boys` & Girls` Clubs Association of Hong Kong - No. 19, G/F, Ching Long House, Ching Ho Estate, Sheung Shui","","香港小童群益會 - 上水清河邨清朗樓地下19號","","香港小童群益会 - 上水清河邨清朗楼地下19号","","22.493064","114.125778","Rechargeable Batteries"
"5028","Accepted","Sha_Tin","The Boys` & Girls` Clubs Association of Hong Kong - G/F, Mei Yeung House, Mei Lam Estate","","香港小童群益會 - 美林邨美楊樓地下","","香港小童群益会 - 美林邨美杨楼地下","","22.378515","114.177248","Rechargeable Batteries"
"5029","Accepted","Sha_Tin","The Boys` & Girls` Clubs Association of Hong Kong - 1/F, Kam Tai Shopping Centre, Kam Tai Court, Ma On Shan","","香港小童群益會 - 馬鞍山錦泰苑商場一樓","","香港小童群益会 - 马鞍山锦泰苑商场一楼","","22.408785","114.221585","Plastics,Rechargeable Batteries,Electrical and Electronic Equipment"
"5030","Accepted","Sha_Tin","The Boys` & Girls` Clubs Association of Hong Kong - Room 1-8, G/F, Mei Wai House, Mei Lam Estate","","香港小童群益會 - 美林邨美槐樓地下1-8室","","香港小童群益会 - 美林邨美槐楼地下1-8室","","22.379335","114.176130","Rechargeable Batteries"
"5031","Accepted","Sha_Tin","The Boys` & Girls` Clubs Association of Hong Kong - 1/F, Commercial Centre, Chevalier Garden, Ma On Shan","","香港小童群益會 - 馬鞍山富安花園商場一樓","","香港小童群益会 - 马鞍山富安花园商场一楼","","22.405010","114.223352","Rechargeable Batteries"
"5033","Accepted","Tai_Po","Watsons - Shop 079-082, Level 1, Uptown Plaza, Tai Po","","屈臣氏 - 大埔新達廣場第一期079-082號舖","","屈臣氏 - 大埔新达广场第一期079-082号铺","","22.444072","114.169475","Rechargeable Batteries"
"5034","Accepted","Islands","Watsons - Shop 135, 1/F, Block C, D B Plaza, Discovery Bay","","屈臣氏 - 愉景灣商場135號","","屈臣氏 - 愉景湾商场135号","","22.295091","114.016621","Rechargeable Batteries"
"5035","Accepted","North","Watsons - Shop No. 28B, Level 2, Fanling Town Centre, Fanling","","屈臣氏 - 粉嶺名都廣場二樓28號B舖","","屈臣氏 - 粉岭名都广场二楼28号B铺","","22.492506","114.138959","Rechargeable Batteries"
"5037","Accepted","Tai_Po","wellcome - Basement, Commercial Complex, Richwood Park, 33 Lo Fai Road, Tai Po","","惠康 - 大埔露輝路33號嘉豐花園商埸地庫","","惠康 - 大埔露辉路33号嘉丰花园商埸地库","","22.463889","114.195617","Rechargeable Batteries"
"5043","Accepted","Sha_Tin","Glory Electrical Appliances &amp; Sanitation Centre - Shop 96-98, G/F, Fortune City One Plus, City One Shatin, Shatin","","金怡電業潔具中心 - 沙田第一城置富第一城‧樂薈地下96-98號舖","","金怡电业洁具中心 - 沙田第一城置富第一城·乐荟地下96-98号铺","","22.387063","114.202652","Fluorescent Lamp"
